time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-28T19:02:04.970Z,34.987,-118.1866667,-0.8,1.44,ml,27,53,0.1133,0.25,ci,ci40247832,2022-04-28T20:41:27.103Z,"7km S of Mojave, CA",quarry blast,0.43,31.61,0.108,11,reviewed,ci,ci
2022-04-28T19:01:38.960Z,38.8188324,-122.8115005,1.41,0.84,md,10,90,0.00469,0.02,nc,nc73725816,2022-04-28T20:25:16.644Z,"7km NW of The Geysers, CA",earthquake,0.31,0.77,,1,automatic,nc,nc
2022-04-28T18:46:49.416Z,63.4928,-151.2714,6.6,0.7,ml,,,,0.34,ak,ak0225fgepwx,2022-04-28T18:49:17.956Z,"23 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-28T18:46:28.550Z,44.3416667,-115.2148333,5.14,1.71,ml,7,118,0.845,0.3,mb,mb80544364,2022-04-29T16:27:36.810Z,"26 km WNW of Stanley, Idaho",earthquake,0.75,3.43,0.251,8,reviewed,mb,mb
2022-04-28T18:27:12.320Z,34.50766667,-97.26233333,0,1.51,ml,42,96,0.09358163609,0.74,ok,ok2022ihej,2022-04-29T12:38:16.526Z,"11 km SE of Katie, Oklahoma",quarry blast,,1,0.23,16,reviewed,ok,ok
2022-04-28T18:26:57.070Z,38.7820015,-122.753334,1.77,0.83,md,14,98,0.01304,0.02,nc,nc73725796,2022-04-28T19:58:14.459Z,"1km NNE of The Geysers, CA",earthquake,0.27,0.46,0.03,3,automatic,nc,nc
2022-04-28T18:15:49.425Z,62.3417,-148.0879,43.8,0.9,ml,,,,0.26,ak,ak0225fg82qi,2022-04-28T18:25:26.398Z,"63 km NNW of Glacier View, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-04-28T18:10:54.208Z,31.59426518,-103.989175,2.763818359,2.3,ml,15,73,0.1398824021,0.3,tx,tx2022ihdv,2022-05-03T12:40:10.799Z,"36 km NNW of Toyah, Texas",earthquake,1.447194721,3.445651748,0.2,12,reviewed,tx,tx
2022-04-28T18:08:22.070Z,54.8031666666667,-164.0655,-0.31,0.79,ml,4,186,,0.33,av,av91056688,2022-04-29T01:28:12.330Z,"42 km W of False Pass, Alaska",earthquake,0.98,0.81,0.080272096733895,4,reviewed,av,av
2022-04-28T17:57:22.540Z,46.8848333,-112.5188333,11.97,0.66,ml,12,64,0.05,0.14,mb,mb80544429,2022-04-29T16:46:30.570Z,"14 km ESE of Lincoln, Montana",earthquake,0.49,0.63,0.32,4,reviewed,mb,mb
2022-04-28T17:44:10.861Z,59.9167,-139.4135,4.3,1.5,ml,,,,1.28,ak,ak0225ffsrum,2022-04-28T17:53:51.080Z,"44 km NNE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-28T17:43:51.368Z,37.5816,141.9642,63.18,4.2,mb,,123,3.177,0.55,us,us7000h7b1,2022-05-06T20:20:45.040Z,"85 km E of Namie, Japan",earthquake,5.9,9,0.199,7,reviewed,us,us
2022-04-28T17:41:23.390Z,36.5875,-121.1163333,8.8,1.21,md,12,134,0.05779,0.07,nc,nc73725771,2022-04-29T06:57:10.471Z,"7km NNE of Pinnacles, CA",earthquake,0.5,0.55,0.231,11,reviewed,nc,nc
2022-04-28T17:30:13.980Z,19.1821670532227,-155.488830566406,31.4200000762939,2.1400001,md,44,76,,0.140000001,hv,hv72997777,2022-04-28T17:33:24.400Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.65,0.879999995,1.86000001,22,automatic,hv,hv
2022-04-28T17:16:00.652Z,31.59509973,-104.0139204,6.362939453,2.1,ml,13,70,0.1314102589,0.3,tx,tx2022ihcb,2022-05-01T05:55:14.372Z,"37 km NW of Toyah, Texas",earthquake,1.654642509,2.481181036,0.2,10,reviewed,tx,tx
2022-04-28T17:12:31.030Z,47.8341667,-114.067,4.05,-0.17,md,8,138,0.047,0.07,mb,mb80544459,2022-04-29T20:53:59.380Z,"9 km SSW of Bear Dance, Montana",earthquake,1.01,2.51,0.08,2,reviewed,mb,mb
2022-04-28T17:08:58.177Z,31.61477713,-103.9707092,8.805200195,4,ml,24,55,0.07969984297,0.1,tx,tx2022ihbu,2022-05-06T20:23:57.694Z,"36 km WSW of Mentone, Texas",earthquake,0.8586814368,0.9573728226000001,0.1,13,reviewed,tx,tx
2022-04-28T17:06:39.390Z,33.9435,-117.0026667,16.5,1.6,ml,61,37,0.1173,0.15,ci,ci40247800,2022-04-28T18:26:38.410Z,"3km WNW of Beaumont, CA",earthquake,0.14,0.41,0.156,46,reviewed,ci,ci
2022-04-28T16:48:41.510Z,38.7563333,-122.7226667,3.07,1.54,md,42,58,0.005525,0.05,nc,nc73725751,2022-05-02T23:22:14.117Z,"3km SW of Anderson Springs, CA",earthquake,0.21,0.29,0.124,11,reviewed,nc,nc
2022-04-28T16:39:35.892Z,38.6958,-118.4803,7.7,0.8,ml,11,112.16,0.284,0.0701,nn,nn00838030,2022-04-28T22:20:43.565Z,"22 km NNE of Hawthorne, Nevada",earthquake,,7.2,0.32,4,reviewed,nn,nn
2022-04-28T16:36:56.603Z,60.1843,-152.7117,100.3,1.9,ml,,,,0.33,ak,ak0225ff5q3v,2022-04-28T16:53:23.255Z,"59 km WNW of Ninilchik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-28T16:34:19.400Z,33.879,-116.8736667,13.3,0.82,ml,17,136,0.07799,0.11,ci,ci37496685,2022-04-28T18:12:21.583Z,"5km S of Banning, CA",earthquake,0.26,0.7,0.062,3,reviewed,ci,ci
2022-04-28T16:33:55.724Z,46.0813,152.8135,10,4.5,mb,,134,6.992,0.71,us,us7000h5ne,2022-04-28T22:06:37.040Z,"Kuril Islands",earthquake,10.3,1.9,0.056,92,reviewed,us,us
2022-04-28T16:33:53.720Z,33.6575,-116.7161667,14.9,0.37,ml,14,92,0.03712,0.08,ci,ci40247784,2022-04-28T18:02:45.047Z,"9km S of Idyllwild, CA",earthquake,0.24,0.4,0.075,6,reviewed,ci,ci
2022-04-28T16:30:03.490Z,43.4826667,-110.3485,5.45,1.56,ml,13,126,0.226,0.18,mb,mb80544354,2022-04-29T14:29:55.140Z,"27 km SE of Kelly, Wyoming",earthquake,1.24,8.34,0.191,9,reviewed,mb,mb
2022-04-28T16:18:55.880Z,40.388,-124.2735,27.82,2.44,md,23,122,0.06647,0.1,nc,nc73725741,2022-04-29T06:30:10.318Z,"7km N of Petrolia, CA",earthquake,0.35,0.46,0.299,23,reviewed,nc,nc
2022-04-28T16:18:44.140Z,-21.238,-67.4296,188.13,4.2,mb,,94,1.776,1.07,us,us7000h5n6,2022-04-28T17:10:08.040Z,"106 km SW of Uyuni, Bolivia",earthquake,6,8.9,0.118,21,reviewed,us,us
2022-04-28T16:18:38.660Z,38.7898331,-122.7251663,2.2,0.87,md,8,93,0.01118,0.01,nc,nc73725736,2022-04-28T16:37:15.203Z,"3km ENE of The Geysers, CA",earthquake,0.41,1.42,0.16,4,automatic,nc,nc
2022-04-28T16:16:59.680Z,35.9658333,-117.363,2.49,1.33,ml,24,53,0.09882,0.12,ci,ci40247776,2022-04-28T17:56:49.644Z,"22km N of Searles Valley, CA",earthquake,0.19,0.51,0.205,13,reviewed,ci,ci
2022-04-28T16:09:37.340Z,38.8276667,-122.7601667,2.3,0.15,md,10,170,0.008111,0.02,nc,nc73725731,2022-04-28T23:06:18.734Z,"3km W of Cobb, CA",earthquake,0.85,0.84,0.243,2,reviewed,nc,nc
2022-04-28T16:05:20.477Z,58.1009,-154.5271,51.3,0.9,ml,,,,0.38,ak,ak0225fez03z,2022-04-28T16:07:06.569Z,"59 km N of Karluk, Alaska",earthquake,,1.8,,,automatic,ak,ak
2022-04-28T16:04:26.352Z,56.2667,-148.5584,10,3.1,ml,,173,2.674,0.46,us,us7000h5n1,2022-04-28T19:14:58.040Z,"271 km SE of Chiniak, Alaska",earthquake,7.2,2,0.059,38,reviewed,us,us
2022-04-28T16:03:46.070Z,33.9513333,-117.1796667,13.64,1.12,ml,26,81,0.006951,0.16,ci,ci40247768,2022-04-28T18:28:39.010Z,"5km ENE of Moreno Valley, CA",earthquake,0.25,0.5,0.185,19,reviewed,ci,ci
2022-04-28T16:00:38.404Z,38.1666,-117.8691,7.6,1.5,ml,16,111.56,0.076,0.1463,nn,nn00838011,2022-04-28T16:47:07.875Z,"32 km SE of Mina, Nevada",earthquake,,1.6,0.66,6,reviewed,nn,nn
2022-04-28T15:57:27.980Z,36.0295,-117.8145,2.16,0.77,ml,12,60,0.04014,0.05,ci,ci40247760,2022-04-28T18:19:49.893Z,"12km E of Coso Junction, CA",earthquake,0.1,0.14,0.287,8,reviewed,ci,ci
2022-04-28T15:49:45.289Z,60.9991,-151.5766,80.9,1,ml,,,,0.62,ak,ak0225fen1xr,2022-04-28T16:02:16.008Z,"24 km WSW of Tyonek, Alaska",earthquake,,1.7,,,automatic,ak,ak
2022-04-28T15:46:47.680Z,38.7948341,-122.7649994,0.92,0.62,md,11,101,0.007107,0.03,nc,nc73725726,2022-04-28T16:03:14.996Z,"2km NNW of The Geysers, CA",earthquake,0.33,0.53,0.49,3,automatic,nc,nc
2022-04-28T15:44:12.791Z,38.6973,-118.4722,6.8,1.1,ml,14,96.48,0.282,0.1035,nn,nn00838009,2022-04-28T16:31:38.203Z,"23 km NE of Hawthorne, Nevada",earthquake,,5.2,0.26,5,reviewed,nn,nn
2022-04-28T15:43:23.020Z,17.9595,-66.9586666666667,11.94,1.8,md,3,199,,0.13,pr,pr71346618,2022-04-28T16:22:32.770Z,"5 km SW of Fuig, Puerto Rico",earthquake,3.1,1.36,0.239545664312465,3,reviewed,pr,pr
2022-04-28T15:32:57.502Z,38.6997,-118.4737,5.2,1,ml,10,112.67,0.285,0.097,nn,nn00838029,2022-04-28T22:11:25.721Z,"23 km NE of Hawthorne, Nevada",earthquake,,5.6,0.18,3,reviewed,nn,nn
2022-04-28T15:26:22.230Z,46.76166666666667,-121.03533333333333,0.33,0.8200000000000001,ml,11,145,0.1476,0.16,uw,uw61834886,2022-04-29T03:24:35.790Z,"9 km SW of Nile, Washington",earthquake,0.64,15.4,0.0825560624965429,5,reviewed,uw,uw
2022-04-28T15:24:18.052Z,58.1188,-154.7534,20.2,0.5,ml,,,,0.77,ak,ak0225fehmx9,2022-04-29T01:00:24.420Z,"63 km NNW of Karluk, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-04-28T15:00:01.517Z,38.7001,-118.4791,8.6,3.3,ml,29,52.68,0.287,0.1329,nn,nn00838002,2022-04-28T19:04:27.040Z,"23 km NNE of Hawthorne, Nevada",earthquake,,1.1,0.29,13,reviewed,nn,nn
2022-04-28T14:54:25.080Z,35.4941667,-118.2848333,1.17,1.55,ml,26,77,0.204,0.14,ci,ci40247712,2022-04-28T18:01:57.520Z,"22km ESE of Bodfish, CA",earthquake,0.18,0.73,0.149,18,reviewed,ci,ci
2022-04-28T14:52:57.660Z,19.1546669006348,-155.473999023438,31.5,2.4,ml,48,141,,0.140000001,hv,hv72997672,2022-04-28T16:31:02.040Z,"5 km S of Pāhala, Hawaii",earthquake,0.61,0.870000005,3.89,13,automatic,hv,hv
2022-04-28T14:52:28.998Z,60.1185,-141.5037,5.8,2.4,ml,,,,0.86,ak,ak0225fe287a,2022-04-28T14:55:01.008Z,"118 km WNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-28T14:49:33.340Z,38.633,-119.8162,5.1,1.2,ml,19,120.39,0.051,0.1076,nn,nn00838001,2022-04-28T16:06:49.299Z,"7 km SSW of Markleeville, California",earthquake,,0.9,0.34,5,reviewed,nn,nn
2022-04-28T14:25:14.143Z,62.3857,-149.4154,0.1,1.4,ml,,,,0.76,ak,ak0225fdweqd,2022-04-28T14:29:00.612Z,"33 km NE of Susitna North, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-28T14:21:25.700Z,60.8175,-151.3923,55.2,1.3,ml,,,,0.51,ak,ak0225fdvkre,2022-04-28T14:23:51.025Z,"15 km NNW of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2022-04-28T14:15:02.402Z,65.5058,-148.1779,14.1,1.3,ml,,,,0.69,ak,ak0225fdu8o0,2022-04-28T14:16:45.110Z,"17 km E of Livengood, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-28T13:54:43.180Z,19.2273330688477,-155.404495239258,34.5400009155273,2.00999999,md,37,141,,0.140000001,hv,hv72997607,2022-04-28T13:58:01.380Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.56,0.74000001,0.839999974,16,automatic,hv,hv
2022-04-28T13:50:58.440Z,36.0325,-117.8136667,1.66,1.15,ml,22,64,0.03991,0.08,ci,ci40247696,2022-04-28T17:57:25.499Z,"12km E of Coso Junction, CA",earthquake,0.13,0.15,0.226,14,reviewed,ci,ci
2022-04-28T13:49:16.200Z,36.029,-117.8156667,1.91,0.68,ml,7,90,0.04103,0.07,ci,ci37414204,2022-04-28T18:55:21.832Z,"12km E of Coso Junction, CA",earthquake,0.16,0.27,0.139,3,reviewed,ci,ci
2022-04-28T13:49:04.030Z,36.0323333,-117.8111667,2.02,0.81,ml,10,88,0.03788,0.08,ci,ci40247704,2022-04-28T18:46:15.300Z,"12km E of Coso Junction, CA",earthquake,0.15,0.22,0.174,7,reviewed,ci,ci
2022-04-28T13:46:23.570Z,63.7692,-147.4285,0,1.4,ml,,,,0.7,ak,ak0225fdfhvz,2022-04-28T13:49:12.553Z,"73 km E of Denali Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-28T13:44:54.900Z,36.0338333,-117.8135,1.73,1.76,ml,27,65,0.04004,0.15,ci,ci40247688,2022-04-28T17:52:03.464Z,"12km E of Coso Junction, CA",earthquake,0.17,0.19,0.174,26,reviewed,ci,ci
2022-04-28T13:42:16.960Z,36.0323333,-117.8138333,1.9,2.2,ml,35,56,0.04001,0.12,ci,ci40247664,2022-04-28T17:47:42.730Z,"12km E of Coso Junction, CA",earthquake,0.13,0.16,0.151,25,reviewed,ci,ci
2022-04-28T13:35:14.880Z,38.8303337,-122.8121643,1.79,0.36,md,8,84,0.007118,0.02,nc,nc73725686,2022-04-28T13:58:14.180Z,"8km NW of The Geysers, CA",earthquake,0.39,1.58,,1,automatic,nc,nc
2022-04-28T13:30:56.160Z,38.8136673,-122.7961655,2.37,0.38,md,10,112,0.005731,0.02,nc,nc73725681,2022-04-28T13:47:21.113Z,"5km NW of The Geysers, CA",earthquake,0.37,0.72,0.31,2,automatic,nc,nc
2022-04-28T13:28:04.370Z,36.03,-117.8135,1.34,0.73,ml,10,76,0.03939,0.08,ci,ci37414212,2022-04-28T18:59:19.545Z,"12km E of Coso Junction, CA",earthquake,0.14,0.28,0.162,3,reviewed,ci,ci
2022-04-28T13:27:41.320Z,36.0311667,-117.8123333,1.93,0.94,ml,15,62,0.03862,0.09,ci,ci40247656,2022-04-28T18:36:11.730Z,"12km E of Coso Junction, CA",earthquake,0.13,0.18,0.303,10,reviewed,ci,ci
2022-04-28T13:25:25.831Z,61.7797,-150.7987,57.9,1.2,ml,,,,0.49,ak,ak0225fdb012,2022-04-28T13:28:48.058Z,"30 km NNW of Susitna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-04-28T13:23:13.960Z,34.917,-119.0095,7.42,1.82,ml,41,64,0.05806,0.18,ci,ci40247640,2022-04-28T17:37:26.090Z,"8km WSW of Grapevine, CA",earthquake,0.24,0.54,0.113,24,reviewed,ci,ci
2022-04-28T13:21:13.325Z,-3.8986,146.6605,10,6,mww,,29,1.973,1.16,us,us7000h5mc,2022-04-29T16:55:08.040Z,"175 km NNE of Madang, Papua New Guinea",earthquake,5,1.8,0.061,26,reviewed,us,us
2022-04-28T13:17:50.531Z,61.5845,-148.1923,21,1.1,ml,,,,0.78,ak,ak0225fd9c6e,2022-04-28T13:22:41.790Z,"27 km SSE of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-28T13:08:33.360Z,46.289833333333334,-122.31383333333333,12.39,1.04,ml,25,117,0.01273,0.16,uw,uw61834861,2022-04-28T19:18:22.430Z,"29 km SSE of Mossyrock, Washington",earthquake,0.87,0.51,0.12694179840214959,15,reviewed,uw,uw
2022-04-28T13:02:38.183Z,60.463,-144.8545,21.6,1.1,ml,,,,0.62,ak,ak0225fd63ii,2022-04-28T13:04:10.662Z,"50 km E of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-28T13:02:32.660Z,34.0026667,-116.8516667,13.38,0.63,ml,15,102,0.08696,0.13,ci,ci40247624,2022-04-28T17:24:43.142Z,"9km NNE of Banning, CA",earthquake,0.37,0.91,0.074,7,reviewed,ci,ci
2022-04-28T13:01:42.830Z,31.60162213,-103.988133,3.997802734,2.1,ml,9,92,0.1357988612,0.1,tx,tx2022igtq,2022-05-05T09:13:48.853Z,"36 km NNW of Toyah, Texas",earthquake,1.560410199,3.405477708,0.2,6,reviewed,tx,tx
2022-04-28T13:00:44.850Z,38.8255005,-122.8073349,1.54,0.5,md,16,40,0.003,0.02,nc,nc73725666,2022-04-28T13:32:14.018Z,"7km NW of The Geysers, CA",earthquake,0.23,0.55,0.35,2,automatic,nc,nc
2022-04-28T12:54:28.540Z,-4.07,146.6536,10,4.9,mb,,68,5.497,0.97,us,us7000h5m3,2022-04-28T13:28:31.040Z,"159 km NE of Madang, Papua New Guinea",earthquake,11.7,1.9,0.086,42,reviewed,us,us
2022-04-28T12:53:39.820Z,38.8263333,-122.8063333,1.3,0.92,md,26,41,0.004141,0.02,nc,nc73725661,2022-05-02T22:32:13.076Z,"7km NW of The Geysers, CA",earthquake,0.16,0.37,0.039,3,reviewed,nc,nc
2022-04-28T12:53:29.230Z,38.8246667,-122.8065,1.34,1.46,md,44,35,0.003067,0.05,nc,nc73725656,2022-05-03T00:56:11.710Z,"7km NW of The Geysers, CA",earthquake,0.13,0.21,0.144,12,reviewed,nc,nc
2022-04-28T12:36:28.680Z,33.547,-116.4068333,5.79,0.44,ml,19,103,0.02833,0.11,ci,ci40247592,2022-04-28T17:50:36.959Z,"16km SW of La Quinta, CA",earthquake,0.23,0.53,0.133,3,reviewed,ci,ci
2022-04-28T12:35:58.485Z,59.8141,-151.8009,48.8,1.4,ml,,,,0.58,ak,ak0225fcrs3s,2022-04-28T12:38:11.698Z,"4 km NNE of Anchor Point, Alaska",earthquake,,1.5,,,automatic,ak,ak
2022-04-28T12:32:07.304Z,60.0198,-153.2061,126.9,2,ml,,,,0.48,ak,ak0225fcr10u,2022-04-28T12:43:02.870Z,"56 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-28T12:30:52.073Z,62.0036,-150.989,63.7,1.5,ml,,,,0.61,ak,ak0225fcqp15,2022-04-28T12:33:58.086Z,"21 km E of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-04-28T12:29:33.680Z,35.9431667,-117.673,5.02,1.13,ml,22,64,0.01895,0.11,ci,ci40247576,2022-04-28T17:44:41.945Z,"21km E of Little Lake, CA",earthquake,0.16,0.37,0.197,11,reviewed,ci,ci
2022-04-28T12:23:46.630Z,39.7056667,-110.7201667,-2.27,1.89,ml,16,51,0.03003,0.1,uu,uu60494532,2022-04-28T13:32:02.190Z,"7 km ENE of Kenilworth, Utah",earthquake,0.26,0.5,0.195,3,reviewed,uu,uu
2022-04-28T12:18:12.350Z,40.7956667,-122.6376667,10.75,1.88,md,26,80,0.1624,0.21,nc,nc73725651,2022-04-29T05:48:11.105Z,"10km N of French Gulch, CA",earthquake,0.36,1.23,0.244,25,reviewed,nc,nc
2022-04-28T12:15:11.030Z,33.9161667,-116.7253333,14.53,0.56,ml,24,71,0.1019,0.11,ci,ci40247568,2022-04-28T14:00:25.726Z,"6km E of Cabazon, CA",earthquake,0.18,0.48,0.133,10,reviewed,ci,ci
2022-04-28T12:10:03.200Z,19.140832901001,-155.478164672852,31.1399993896484,2.13000011,md,41,170,,0.159999996,hv,hv72997512,2022-04-28T12:13:20.550Z,"6 km S of Pāhala, Hawaii",earthquake,0.7,0.980000019,0.230000004,13,automatic,hv,hv
2022-04-28T12:07:37.720Z,34.3791667,-116.9803333,9.35,1.2,ml,49,42,0.07817,0.15,ci,ci40247560,2022-04-28T17:33:51.971Z,"7km S of Lucerne Valley, CA",earthquake,0.17,0.33,0.088,19,reviewed,ci,ci
2022-04-28T12:05:53.780Z,34.383,-116.9768333,9.79,1.94,ml,58,23,0.07394,0.18,ci,ci40247552,2022-04-28T13:00:45.790Z,"7km S of Lucerne Valley, CA",earthquake,0.22,0.47,0.188,27,reviewed,ci,ci
2022-04-28T12:03:58.450Z,33.9028333,-116.8765,12.13,1.04,ml,44,55,0.07762,0.14,ci,ci40247544,2022-04-28T17:12:14.617Z,"2km S of Banning, CA",earthquake,0.15,0.52,0.126,23,reviewed,ci,ci
2022-04-28T11:59:46.630Z,33.4998333,-116.5091667,4.96,0.45,ml,25,89,0.06034,0.16,ci,ci40247536,2022-04-28T17:03:13.119Z,"16km ESE of Anza, CA",earthquake,0.25,0.71,0.049,6,reviewed,ci,ci
2022-04-28T11:51:06.640Z,38.8911667,-122.9936667,2.75,1.79,md,49,66,0.05908,0.06,nc,nc73725641,2022-04-28T21:48:11.205Z,"10km NNE of Cloverdale, CA",earthquake,0.17,0.52,0.128,22,reviewed,nc,nc
2022-04-28T11:42:26.328Z,10.005,126.151,43.5,5,mww,,71,2.97,1.3,us,us7000h5lp,2022-04-30T17:36:54.076Z,"12 km E of Santa Monica, Philippines",earthquake,8.3,4.1,0.068,21,reviewed,us,us
2022-04-28T11:27:29.760Z,45.6871667,-112.0726667,6.25,-0.22,ml,3,192,0.203,0.09,mb,mb80544489,2022-04-29T22:06:17.770Z,"14 km WNW of Pony, Montana",earthquake,0.87,7.72,,0,reviewed,mb,mb
2022-04-28T11:23:48.457Z,61.4915,-151.0589,70.3,1.3,ml,,,,0.35,ak,ak0225fc3r4u,2022-04-28T11:27:00.358Z,"29 km WSW of Susitna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-28T11:22:19.110Z,33.3885,-116.4113333,12.75,0.91,ml,31,76,0.08903,0.19,ci,ci40247528,2022-04-28T12:43:39.644Z,"15km NNW of Borrego Springs, CA",earthquake,0.34,0.71,0.144,23,reviewed,ci,ci
2022-04-28T11:11:55.810Z,36.97,-121.455,3.08,2.01,md,61,41,0.06011,0.15,nc,nc73725636,2022-05-02T23:59:11.375Z,"11km ESE of Gilroy, CA",earthquake,0.19,0.65,0.2,49,reviewed,nc,nc
2022-04-28T11:11:26.340Z,37.4986667,-121.8258333,4.33,0.89,md,20,59,0.01671,0.05,nc,nc73725631,2022-05-02T21:59:17.548Z,"11km NE of Milpitas, CA",earthquake,0.2,0.32,0.165,16,reviewed,nc,nc
2022-04-28T11:04:00.280Z,38.8349991,-122.8166656,1.86,0.66,md,15,61,0.01513,0.02,nc,nc73725626,2022-04-28T11:05:34.890Z,"8km W of Cobb, CA",earthquake,0.23,0.69,0.23,2,automatic,nc,nc
2022-04-28T11:01:55.230Z,38.8380013,-122.836998,1.37,0.86,md,12,111,0.001318,0.01,nc,nc73725621,2022-04-28T11:51:14.308Z,"10km NW of The Geysers, CA",earthquake,0.31,0.61,,1,automatic,nc,nc
2022-04-28T10:58:13.426Z,53.2078,-164.0352,21,2.2,ml,,,,0.9,ak,ak0225fbpscg,2022-04-28T19:39:24.155Z,"154 km SE of Akutan, Alaska",earthquake,,13.9,,,reviewed,ak,ak
2022-04-28T10:53:52.170Z,38.7941666,-122.784668,3.32,0.84,md,18,89,0.002724,0.03,nc,nc73725611,2022-04-28T11:29:20.159Z,"3km NW of The Geysers, CA",earthquake,0.3,0.55,,3,automatic,nc,nc
2022-04-28T10:45:18.710Z,46.18816666666667,-122.1855,4.74,-0.17,md,5,137,0.02619,0.04,uw,uw61834856,2022-04-28T19:10:15.390Z,"36 km NNE of Amboy, Washington",earthquake,0.41,1.24,,1,reviewed,uw,uw
2022-04-28T10:34:18.150Z,40.788,-122.6485,12.44,2.66,md,32,49,0.1607,0.25,nc,nc73725601,2022-04-28T22:13:15.353Z,"9km N of French Gulch, CA",earthquake,0.4,0.9,0.166,49,reviewed,nc,nc
2022-04-28T10:32:17.590Z,38.8356667,-122.7996674,2.07,1.18,md,16,64,0.007779,0.02,nc,nc73725596,2022-04-28T14:48:13.501Z,"7km WNW of Cobb, CA",earthquake,0.25,0.77,,1,automatic,nc,nc
2022-04-28T10:29:47.090Z,38.7809982,-122.7653351,0.71,0.65,md,16,78,0.01027,0.03,nc,nc73725591,2022-04-28T11:07:16.011Z,"1km WNW of The Geysers, CA",earthquake,0.25,0.44,0.17,3,automatic,nc,nc
2022-04-28T10:28:04.910Z,33.5838333,-116.8035,7.32,0.76,ml,32,46,0.03433,0.15,ci,ci40247512,2022-04-28T12:44:29.730Z,"12km WNW of Anza, CA",earthquake,0.21,0.45,0.099,22,reviewed,ci,ci
2022-04-28T10:25:40.650Z,17.9888333333333,-66.9943333333333,8.81,2.24,md,9,147,,0.16,pr,pr71346608,2022-04-28T11:07:59.480Z,"5 km ENE of La Parguera, Puerto Rico",earthquake,0.55,1.18,0.207280417280394,5,reviewed,pr,pr
2022-04-28T10:24:00.670Z,38.7980003,-122.7519989,2.17,0.97,md,18,96,0.006572,0.02,nc,nc73725586,2022-04-28T10:56:13.935Z,"2km N of The Geysers, CA",earthquake,0.28,0.52,0.15,5,automatic,nc,nc
2022-04-28T10:22:36.130Z,34.1396667,-116.9565,8.61,2.46,ml,107,32,0.04908,0.16,ci,ci40247504,2022-05-09T08:24:02.367Z,"12km SSW of Big Bear Lake, CA",earthquake,0.1,0.26,0.151,136,reviewed,ci,ci
2022-04-28T10:12:51.510Z,18.0096666666667,-66.9985,8.54,2.21,md,3,197,,0.04,pr,pr71346598,2022-04-28T11:19:26.610Z,"6 km NE of La Parguera, Puerto Rico",earthquake,4.63,4.57,0.0315133343754952,3,reviewed,pr,pr
2022-04-28T10:09:49.550Z,33.3521667,-116.3641667,13.62,0.72,ml,30,68,0.04679,0.17,ci,ci40247496,2022-04-28T16:30:01.293Z,"11km N of Borrego Springs, CA",earthquake,0.32,0.59,0.09,10,reviewed,ci,ci
2022-04-28T10:09:36.810Z,37.5378333,-118.8888333,4.07,0.47,md,8,194,0.07048,0.13,nc,nc73725576,2022-04-28T15:23:19.754Z,"14km SE of Mammoth Lakes, CA",earthquake,0.72,2.19,0.174,8,reviewed,nc,nc
2022-04-28T10:09:12.880Z,38.8325005,-122.8193359,1.84,0.36,md,9,80,0.01162,0.01,nc,nc73725571,2022-04-28T10:45:14.856Z,"8km NW of The Geysers, CA",earthquake,0.4,1.11,,1,automatic,nc,nc
2022-04-28T10:06:56.860Z,38.8134995,-122.7628326,-0.94,0.7,md,6,186,0.01308,0.1,nc,nc73725566,2022-04-28T10:34:13.782Z,"4km WSW of Cobb, CA",earthquake,0.58,4.38,0.16,2,automatic,nc,nc
2022-04-28T10:03:21.751Z,41.2195,142.282,54.44,4.7,mb,,134,1.016,0.88,us,us7000h5l9,2022-04-28T13:43:29.333Z,"Hokkaido, Japan region",earthquake,4.6,7.1,0.037,225,reviewed,us,us
2022-04-28T09:46:14.960Z,51.7916666666667,-178.905333333333,6.23,1.25,ml,7,259,,0.1,av,av91547396,2022-04-28T22:54:24.620Z,"156 km W of Adak, Alaska",earthquake,0.7,0.42,0.28104016454119,7,reviewed,av,av
